ensembl,WT1,WT2,WT3,WT4,WT5,MT16W1,MT16W2,MT16W3,MT16W4,MT16W5,MT20W1,MT20W2,MT20W3,MT20W4
ENSMUSG00000026708,5.18563,4.97533,3.5627,4.4071,5.13943,5.34675,5.90515,5.6605,5.13252,5.51262,7.33072,6.40194,7.94228,6.90585
ENSMUSG00000074476,6.26281,6.38138,4.57995,4.38543,6.40006,6.7287,7.34607,6.77451,6.73655,6.95916,8.3051,7.88049,7.90052,8.14075
ENSMUSG00000037112,8.5698,8.54325,8.14017,8.73229,8.24798,8.11073,8.51492,7.5996,7.87903,8.36643,6.12518,5.62307,5.60141,5.75295
ENSMUSG00000004748,7.31872,7.4412,7.73901,6.73677,7.24223,7.3674,6.93542,6.97454,7.59596,7.6822,5.7662,5.70667,4.78431,4.33049
ENSMUSG00000053475,8.97696,8.74921,7.86706,7.74211,8.33201,8.19971,7.58082,8.3777,6.94403,8.41473,7.35916,5.96147,5.87527,5.91576
ENSMUSG00000039323,7.66873,8.03646,6.77323,6.99121,7.72774,5.9727,6.1474,6.1685,6.93902,6.4973,8.23653,8.67279,7.79485,9.38706
ENSMUSG00000036875,6.45627,6.4064,5.21714,5.54245,6.20278,6.75315,7.39422,7.21236,7.07844,7.13415,8.91742,7.96219,8.41915,9.21718
ENSMUSG00000022225,8.49589,8.47782,8.59902,9.08662,8.51886,8.94649,8.52334,8.49454,8.65561,8.27566,6.7824,7.25946,4.561,6.77936
ENSMUSG00000046523,5.85242,6.29179,5.7326,5.97179,6.19201,6.44105,5.8286,7.26596,5.92663,5.62955,3.61944,4.37169,3.50923,3.64938
ENSMUSG00000005087,4.63311,4.67342,4.35568,4.32502,4.25522,4.88424,4.82574,4.54095,4.02609,4.51205,6.58539,6.85188,7.234,7.27299
ENSMUSG00000017309,6.57945,6.53694,6.22896,6.43386,6.32867,6.35961,5.77268,6.37785,6.14147,7.01446,4.38121,4.63612,3.31333,4.21076
ENSMUSG00000026308,6.25921,5.40895,7.33696,3.41344,6.02544,4.38898,5.50199,6.76173,6.89015,4.24154,5.02739,5.96759,6.03402,4.88585
ENSMUSG00000005836,7.0347,6.90138,6.52165,7.33495,6.85031,7.22983,7.29255,6.6289,6.49264,7.76161,5.11299,4.89053,4.29636,4.33202
ENSMUSG00000040649,3.6847,3.40055,3.64743,3.64669,3.76506,4.38211,4.95011,4.37309,4.25439,4.88638,3.95452,6.95315,6.81949,5.46231
ENSMUSG00000044017,8.74999,8.62576,7.55711,8.60052,7.92699,7.53133,7.80012,7.54714,8.10274,7.84252,6.71749,6.18269,4.89569,5.26481
ENSMUSG00000067616,4.11573,4.51798,3.89624,4.55238,4.55014,6.21954,6.23697,5.87927,5.47863,6.06287,5.8592,7.41213,3.5529,4.093
ENSMUSG00000034853,7.33426,7.54215,7.77596,5.27827,6.46114,9.00142,7.72924,6.69115,7.38297,7.21153,6.77375,6.3847,5.67521,5.73287
ENSMUSG00000026147,8.95303,8.62753,7.89769,8.59817,8.41609,7.59897,6.88563,8.46252,8.3982,7.15301,10.9912,6.29037,9.4877,8.8377
ENSMUSG00000059654,3.22213,2.97566,3.39114,3.2251,3.01233,3.93296,3.18404,3.57809,3.19032,4.57338,4.72317,7.69406,4.39133,3.88935
ENSMUSG00000005124,5.60456,5.73714,4.08281,4.58038,5.37967,4.04484,3.77813,4.84454,4.07219,3.88764,6.70294,7.17751,6.22094,5.79389
ENSMUSG00000006014,4.46972,4.2276,4.37176,4.45536,4.15015,4.14001,4.25741,4.07444,4.5004,4.71244,7.2049,7.37731,6.62923,4.84158
ENSMUSG00000005268,9.00222,9.09179,9.03441,8.80437,9.34084,8.47712,8.40926,8.87284,8.521,8.68756,7.17396,5.59298,6.07672,6.99326
ENSMUSG00000028289,5.14013,4.2457,3.85203,3.9235,5.14919,4.58403,4.28197,4.91034,4.21321,4.29741,7.8354,2.6937,2.77339,2.97104
ENSMUSG00000042961,8.06045,8.17185,7.78008,7.29892,7.97878,7.15843,7.32629,7.39083,7.33766,7.01679,5.06345,5.893,4.45833,5.0717
ENSMUSG00000030972,5.57247,5.90857,4.5737,5.86741,5.43873,4.841,4.34359,4.23378,4.85459,5.87882,2.87072,3.15044,2.98769,2.9805
ENSMUSG00000022665,10.0704,10.849,10.7755,11.3737,10.7282,10.3626,10.748,10.2385,10.7225,10.6377,8.6012,8.6004,7.51783,8.09816
ENSMUSG00000006586,6.28312,6.25098,5.87986,5.47455,5.6809,5.70105,5.71801,6.02444,5.80766,5.28768,3.8001,3.55875,3.40539,3.42491
ENSMUSG00000050635,3.30834,3.00644,2.80699,2.58607,2.52341,2.68359,3.70656,2.56853,5.52949,3.28725,2.96501,2.8995,2.61773,2.35773
ENSMUSG00000025141,5.27,5.0008,6.47049,3.57134,5.33843,4.49194,4.39882,5.44983,6.45794,3.9833,3.6174,3.81868,3.09055,3.18362
ENSMUSG00000069372,5.70552,4.87648,5.95809,3.89707,5.792,4.58316,5.05803,6.33198,5.96797,3.81046,3.69775,4.30165,2.91751,3.50635
ENSMUSG00000024742,7.36426,7.33822,5.67073,6.39816,6.93271,7.63129,8.27755,7.82609,8.12961,7.8976,9.07812,9.21452,9.38422,9.39317
ENSMUSG00000029108,5.52633,5.80337,5.07813,5.51433,6.10505,5.68767,5.38328,6.18591,5.2921,5.00667,3.05991,3.61494,2.99822,2.92439
ENSMUSG00000030787,9.62827,9.53558,7.64665,10.11,8.13217,8.52295,8.40536,7.49362,8.54768,9.2037,8.31052,6.97532,5.87206,6.91331
ENSMUSG00000041202,7.10296,7.42461,7.8327,7.35968,7.66007,7.53127,7.39662,7.8921,7.48558,7.34948,5.32005,5.8796,4.34363,4.81477
ENSMUSG00000037110,7.83574,7.89808,7.70673,8.05689,8.07971,8.06907,7.94293,7.54209,7.40051,8.12227,5.82615,5.257,5.3751,6.29328
ENSMUSG00000030168,7.77376,9.47497,9.48019,9.78542,9.28423,9.29188,8.99674,8.88789,8.78883,9.80211,6.84005,7.20996,6.9621,7.29242
ENSMUSG00000038967,7.0486,7.2302,7.48967,6.13361,7.17844,6.90801,6.18585,6.85989,6.9926,7.27946,5.37031,5.7672,3.82869,4.43427
ENSMUSG00000024646,11.9565,12.0887,11.8226,12.1676,12.1319,12.0446,11.9251,11.6432,11.5528,12.1575,9.8465,10.0378,8.73041,9.37994
ENSMUSG00000045211,9.21775,9.44342,9.32066,9.82376,9.40604,9.21717,9.54008,8.80646,9.20191,9.49726,6.50158,7.46991,6.44068,6.99817
ENSMUSG00000068744,6.74653,6.65869,5.20827,5.47071,7.17859,6.72078,7.18787,6.74631,6.6167,7.00941,8.455,7.8038,7.9504,9.2977
ENSMUSG00000022881,6.70868,6.7613,5.43237,5.73163,6.74507,7.30274,7.84816,7.58986,7.63178,7.33549,9.1597,8.77258,9.09917,9.10405
ENSMUSG00000016262,7.67874,7.69978,7.70814,7.58787,8.2257,9.12748,9.55728,9.54321,9.09537,9.09348,10.19,10.2501,11.2967,10.1022
ENSMUSG00000022435,5.62742,6.68415,6.98406,5.43288,8.01988,5.09462,5.3713,5.66626,5.40764,4.82505,4.2733,4.39468,4.10958,4.05685
ENSMUSG00000025950,11.8778,11.6775,11.2323,11.9325,11.4242,11.3373,11.6346,11.0642,11.2723,11.8988,9.63492,9.14581,9.12261,8.39532
ENSMUSG00000028972,3.04616,3.19805,4.01639,3.75025,3.57325,3.72369,4.99817,6.29425,5.93449,4.24506,4.69632,4.4111,3.27469,3.4057
ENSMUSG00000024238,9.60939,9.44857,9.16617,9.51604,9.23498,8.83558,8.89503,8.81408,9.23936,8.62685,7.31081,7.27299,6.12078,6.26229
ENSMUSG00000027082,7.71537,7.67801,6.96546,7.81083,7.38488,7.14754,7.30271,7.16334,6.86935,7.37082,5.11249,4.80272,4.88605,4.73251
ENSMUSG00000040653,7.2587,6.58262,8.02978,4.8123,7.12568,5.51671,6.13399,7.24778,7.41786,5.26905,5.11829,6.21695,5.08576,4.77704
ENSMUSG00000034906,6.94337,6.73882,5.47257,5.83609,6.79684,7.0547,7.47201,7.10473,7.36864,7.05478,9.1713,8.73664,8.55404,9.44942
ENSMUSG00000004791,5.80659,5.96675,6.19205,6.70612,6.22406,6.24764,5.82426,6.30421,6.12944,6.23766,9.41101,7.1455,8.38626,8.72867
ENSMUSG00000009394,6.96932,7.0662,5.00926,6.86535,5.63342,5.60977,6.72789,5.37543,6.7132,7.83111,3.66766,4.80802,5.59479,4.25935
ENSMUSG00000048482,7.04746,7.61697,5.18503,7.52372,6.7567,5.92097,6.22039,6.59063,7.28882,7.07292,6.94337,5.36861,3.31167,5.7718
ENSMUSG00000000983,10.6388,11.1448,9.99566,11.2816,12.0118,12.7223,12.9325,12.801,12.8456,12.561,12.411,12.4328,10.071,10.806
ENSMUSG00000074093,7.27178,7.18384,7.41781,6.87235,7.21286,6.71784,7.03972,7.2191,6.80337,7.04923,5.37642,5.28196,3.9244,4.256
ENSMUSG00000032373,5.3088,5.24491,4.27039,4.88857,5.0583,4.91387,5.38568,5.06102,5.06102,4.85339,8.23425,7.7661,4.41201,4.03292
ENSMUSG00000029338,9.28762,9.22608,9.54026,9.39409,9.55551,9.37787,8.89477,9.51824,9.13691,8.80353,7.32531,7.34137,6.43357,6.48394
ENSMUSG00000032724,6.33214,6.27776,5.5755,5.45577,6.92582,6.24594,5.97562,7.09807,6.1408,6.52971,9.49789,6.52737,8.93576,8.38789
ENSMUSG00000028223,8.53288,8.42176,8.58391,8.08025,8.31102,8.53812,8.1003,8.10495,8.07934,8.34656,6.5845,6.09434,5.45137,5.74097
ENSMUSG00000056758,3.66006,3.83522,3.98716,3.8971,3.89038,3.78035,4.07017,3.76344,4.22651,3.80916,6.83709,4.88976,7.05676,5.90045
ENSMUSG00000031963,8.90717,8.5468,7.02183,8.14262,7.71165,6.57145,7.426,6.87716,7.74155,8.04022,7.03079,6.03232,5.23947,5.31972
ENSMUSG00000021697,5.54505,5.53602,4.45002,4.4503,5.31157,5.25269,6.14531,5.4528,6.23121,5.64057,7.27349,6.98452,8.37255,7.2801
ENSMUSG00000092060,4.40506,4.90642,4.96054,4.71917,4.47936,5.49397,5.47091,5.58808,5.52923,5.79183,6.95542,6.77286,7.9993,7.43952
ENSMUSG00000056938,8.68591,8.80304,8.97155,9.14265,8.90878,8.91959,8.95494,8.8952,8.62759,9.31748,7.07561,6.72187,6.12834,6.88464
ENSMUSG00000032006,7.70514,7.75171,7.41482,7.67239,7.99821,6.91061,7.34919,7.50653,7.11881,7.12219,6.33516,5.18776,4.54601,4.47771
ENSMUSG00000026669,6.43573,6.28516,4.97302,5.10933,6.45176,6.44044,6.80698,6.52373,6.88818,6.43828,8.71264,7.48759,8.39165,8.76863
ENSMUSG00000040584,7.43977,7.46825,7.26359,7.59036,7.44946,7.55318,7.40133,7.59321,7.2429,7.12616,4.97667,5.42138,4.20662,4.88764
ENSMUSG00000027784,7.77292,7.68864,8.69415,7.20955,7.95195,7.74307,7.66002,8.08373,8.54373,7.26413,5.8234,7.0578,4.97017,4.96097
ENSMUSG00000038763,8.26156,7.55259,9.15498,5.87533,7.86889,6.76547,7.31135,8.3529,8.63409,6.58122,6.6877,6.99243,5.96438,5.57076
ENSMUSG00000074743,8.90764,8.97157,8.95505,8.8421,8.96978,8.98984,8.48755,8.90369,8.78495,9.06777,6.86283,6.8221,6.50446,5.93449
ENSMUSG00000027811,7.05485,6.91266,5.39738,5.78371,6.42235,6.87673,7.26344,7.06723,7.28388,7.45302,8.58837,8.75559,8.92649,8.89211
ENSMUSG00000019894,5.45904,5.66978,3.58925,4.01255,4.3672,3.90608,3.63913,3.91898,3.96233,3.02372,7.28853,3.32608,2.82819,3.31594
ENSMUSG00000037681,6.91733,6.68284,6.75902,6.47411,7.04697,7.59177,7.87444,7.80629,7.76139,7.52185,9.41487,9.25016,9.29756,9.88598
ENSMUSG00000027102,8.71354,8.38885,8.81845,8.2183,8.45482,8.10312,7.86004,8.55501,8.61031,7.98993,6.44523,6.91481,5.09754,5.61785
ENSMUSG00000005470,7.08945,6.95247,5.85588,5.88958,6.84361,7.53374,7.92498,7.58916,7.86089,7.986,9.02466,9.2799,9.17636,9.17772
ENSMUSG00000006490,2.56929,2.47927,2.72606,2.69001,2.44913,2.5137,2.8237,2.57691,3.1536,2.56216,2.51621,2.7849,7.18942,2.59512
ENSMUSG00000002808,8.79805,8.3975,9.43086,8.04968,8.54684,7.76268,8.01686,8.68547,8.97652,7.66107,6.96341,7.07416,5.23512,6.09034
ENSMUSG00000010529,5.08901,5.55639,4.53069,3.96061,5.3646,5.79018,4.38999,5.94101,5.48469,4.37584,5.27736,3.39022,4.10749,5.88566
ENSMUSG00000034329,4.38052,4.44662,3.61263,4.07173,4.14742,4.71985,5.18605,5.03007,3.93734,4.46593,6.59196,6.27795,6.67764,7.16146
ENSMUSG00000046623,3.4034,3.39371,3.57075,3.2976,3.54755,3.57701,3.83806,3.26065,3.84887,3.86889,5.14237,6.36286,6.42712,5.54878
ENSMUSG00000026832,7.72086,7.5504,7.09899,8.23385,7.56186,9.01772,10.2448,9.6173,9.55675,9.41551,9.32214,10.1216,8.74546,8.57144
ENSMUSG00000032796,6.3475,6.282,5.41502,5.97612,6.28326,6.27298,5.10022,6.1994,5.92564,5.35945,3.48561,3.7636,4.00649,3.31239
ENSMUSG00000044986,8.73175,9.26759,8.872,8.58951,9.39643,8.79347,7.89988,8.4169,8.21449,9.16198,7.59098,6.12668,6.87007,6.72582
ENSMUSG00000026259,5.16019,5.09888,5.14128,5.16596,5.23517,5.32334,5.64704,5.24083,5.50558,5.39969,7.35726,7.40134,8.25361,6.81149
ENSMUSG00000021493,8.97928,8.57267,10.104,6.03353,8.79922,8.15817,8.15261,9.13103,9.73074,7.32699,7.69627,8.09725,6.88209,7.20122
ENSMUSG00000050737,7.53877,7.99934,7.82624,8.30892,7.44692,8.3276,7.81651,7.15726,7.37961,8.15196,4.8804,5.77273,5.98431,6.16945
ENSMUSG00000022383,6.24017,6.35112,6.59621,5.64528,6.76694,5.86137,5.36204,5.9983,5.77985,5.51759,5.18779,4.21553,3.38348,3.66311
ENSMUSG00000037605,3.06518,3.30066,3.36123,3.5984,3.60682,3.895,3.59377,3.43391,3.66178,3.4951,6.19824,4.93515,6.43957,5.93271
ENSMUSG00000010797,8.36292,8.09243,6.79865,7.21402,7.09472,6.01698,7.04456,5.79819,6.93537,6.70957,5.27105,5.08527,4.70896,4.99291
ENSMUSG00000044393,4.66367,4.85256,3.95654,4.64386,4.95432,5.23181,5.74769,5.52636,5.23309,5.48953,7.22933,7.28245,7.11548,7.49163
ENSMUSG00000049265,6.74537,6.93612,6.96462,6.82335,6.9048,7.41538,6.75877,5.9457,6.47229,7.3979,5.4347,4.85429,4.58831,4.6788
ENSMUSG00000021636,5.31093,5.85958,5.46689,5.85532,6.18498,6.4607,7.35154,7.08857,6.54565,6.85421,8.16903,8.06245,8.95143,8.72333
ENSMUSG00000073705,5.90777,5.8864,4.8566,5.00581,5.58102,6.59642,7.14604,6.42195,6.77271,6.79198,7.61471,8.12601,8.28128,7.83102
ENSMUSG00000027222,9.04678,9.34085,9.20052,9.28255,9.01905,9.13322,8.75045,8.14473,8.65172,9.35971,7.23282,6.53499,6.20013,6.83809
ENSMUSG00000035246,3.54595,3.74125,4.05999,3.89951,3.92002,4.02611,4.12704,3.93127,4.80473,4.05483,4.7841,6.09386,7.61988,5.4685
ENSMUSG00000026874,6.42899,6.24876,7.47625,6.34826,7.31592,6.57936,6.13051,6.76372,6.11328,5.71314,4.01219,4.61613,3.86827,4.11244
ENSMUSG00000021696,6.7994,6.8193,6.19432,6.29349,7.51664,7.17056,7.65426,7.85326,7.06419,7.65093,8.61132,8.5881,10.3839,9.47687
ENSMUSG00000030737,8.42028,8.58248,8.62991,8.84054,8.73928,8.64936,8.20483,8.7661,8.45369,8.35154,6.73247,6.95771,5.48854,5.81355
ENSMUSG00000026173,5.92912,4.91744,6.80278,4.20899,5.56882,4.7595,4.89663,5.58417,6.55366,4.53759,3.97073,4.38864,3.51781,3.59028
ENSMUSG00000040627,3.03476,2.96271,3.18443,3.37891,3.17558,3.29797,3.56067,3.02015,3.07985,3.30528,2.92465,7.54323,4.07979,3.17044
ENSMUSG00000022555,9.59358,10.0327,9.94831,10.1071,9.95692,9.89323,9.66887,9.15029,9.39014,10.4042,7.7263,7.6163,7.61336,7.46897
ENSMUSG00000037206,9.08089,9.30737,9.45977,9.55798,9.57685,8.99253,8.56315,8.91561,8.8872,8.83943,7.80657,7.2338,6.28864,6.09938
ENSMUSG00000020839,5.387,5.53218,5.89506,5.3013,6.06716,5.23911,5.05366,6.0106,4.81646,4.94295,3.12389,3.20161,2.9026,2.88199
ENSMUSG00000020777,10.5744,10.6182,10.4553,10.7317,10.5329,10.4461,10.519,10.2294,10.0838,10.6118,8.45804,8.19179,7.81342,7.76685
ENSMUSG00000030693,5.54765,5.91089,6.08898,6.2221,5.53894,6.68152,6.41223,6.33284,5.92327,6.79082,8.94376,8.04679,5.21728,8.92619
ENSMUSG00000033863,10.9504,10.9198,11.3946,11.4849,11.3072,11.2228,10.9154,11.1921,11.3145,10.5919,9.36407,9.38997,8.42629,7.91529
ENSMUSG00000045102,6.37544,6.53246,6.75814,6.05335,6.33967,6.901,6.40737,5.58374,6.09004,6.28803,4.67855,4.30265,3.84259,3.66751
ENSMUSG00000026090,5.37928,5.67577,5.06753,5.27396,6.51258,7.13392,7.88854,7.88347,7.20105,7.28416,8.63002,6.54875,8.12478,7.68555
ENSMUSG00000043259,7.22201,7.20613,6.96705,6.95975,7.36699,6.52095,6.52301,7.08874,6.60081,6.78066,5.6552,4.63769,3.85384,4.26919
ENSMUSG00000048373,3.42289,3.39428,3.48992,3.56512,3.54658,3.81347,5.35187,4.25711,4.83779,4.64918,4.13171,7.69291,4.80894,5.14154
ENSMUSG00000033871,7.71548,7.74616,8.31947,7.54581,7.80487,7.66716,7.6574,7.74869,8.03276,7.59959,6.51191,5.82579,5.12372,5.15424
ENSMUSG00000000253,7.70262,7.31148,8.63465,5.95901,7.46905,6.84707,7.16179,7.5802,8.19173,5.66676,5.79852,6.25757,5.02507,5.13765
ENSMUSG00000071112,3.09086,2.81116,3.09791,3.00707,2.7569,3.09377,2.89464,2.87878,2.61228,3.02295,3.17172,2.92258,5.87809,6.41069
ENSMUSG00000056054,5.13471,4.97831,4.42502,5.25311,3.94901,4.69301,6.12401,5.95846,5.2921,4.95504,6.25637,7.42041,7.41865,7.27718
ENSMUSG00000003526,8.3523,8.76786,8.11037,8.87247,8.82654,8.53141,7.89501,7.7385,8.09523,8.21712,5.95245,6.43178,5.81476,6.20314
ENSMUSG00000001865,9.03039,9.09745,9.20007,9.65389,9.19204,9.57513,9.36479,9.36492,9.20686,8.90563,7.6358,7.82864,5.32009,7.55691
ENSMUSG00000022546,8.45523,8.75902,9.04049,9.21576,8.49914,9.08336,9.19429,8.60045,8.52372,9.3737,6.69923,6.94688,6.72791,6.31599
ENSMUSG00000020974,7.28606,7.39885,5.64948,6.82353,6.8136,7.6376,8.27399,7.72547,7.89014,7.95429,9.36362,8.91027,9.65503,9.43946
ENSMUSG00000026205,3.32206,3.17186,3.17465,3.40219,3.31822,3.40858,3.98063,3.38146,3.65344,4.0682,5.34333,5.70555,6.6734,5.08234
ENSMUSG00000047528,6.64329,6.64113,6.27865,7.36896,5.7538,6.06993,6.52858,5.08034,5.88026,6.48872,4.50004,4.32757,4.52009,4.61445
ENSMUSG00000036745,6.30474,5.74384,6.79073,4.20402,6.18527,4.78304,5.42379,6.67824,6.69322,4.61974,5.09034,7.12297,6.72201,6.0734
ENSMUSG00000005397,5.61615,5.51249,5.59254,6.11998,5.70941,5.27028,5.001,5.4347,4.70868,4.82239,3.40142,3.32592,2.65732,3.11398
ENSMUSG00000032010,7.99663,7.94851,9.06248,7.31318,8.66453,7.96749,7.07443,8.07866,8.72033,8.17324,6.74231,7.04863,4.66614,6.23116
ENSMUSG00000048489,7.97811,8.09918,8.08083,8.39518,8.27879,8.50146,6.83216,7.92527,7.20395,7.93348,6.83896,5.63515,6.19292,5.91334
ENSMUSG00000030413,3.75627,4.1214,4.06747,4.06685,3.97089,5.11328,4.90845,4.43289,4.99549,5.14366,6.97063,6.39356,6.22661,6.80391
ENSMUSG00000027186,9.91335,9.85102,10.009,10.6549,10.7431,10.817,10.1553,11.4963,10.7592,10.0088,10.1401,7.49289,8.24819,8.80014
ENSMUSG00000091898,6.4362,5.7291,6.04718,5.63342,5.19963,5.66061,5.01398,4.71238,6.7567,5.71808,5.52868,4.6644,4.62449,5.47959
ENSMUSG00000020592,9.6592,9.54237,7.68596,8.42086,8.67527,8.40007,9.26819,8.49723,9.04553,9.20865,10.6762,11.2121,10.8325,10.5432
ENSMUSG00000027210,6.88843,6.78602,6.1719,6.75389,6.45055,6.25994,5.9672,6.20883,5.86648,6.31522,4.21349,4.0873,3.92463,3.84826
ENSMUSG00000022525,6.12093,5.41968,7.01338,4.42229,5.68655,4.59317,4.56056,6.35365,6.2488,4.12696,4.55485,4.70457,3.26578,4.08547
ENSMUSG00000021965,3.90453,4.01172,3.67876,3.49774,3.82385,4.01537,4.60275,4.24687,4.09304,4.73895,6.5812,5.98152,6.51113,6.45
ENSMUSG00000006344,7.19374,7.41529,7.89413,8.15593,8.05334,8.11882,7.14401,8.07009,7.53179,7.49741,5.68512,5.77899,4.76363,5.15048
ENSMUSG00000039542,4.08406,3.88789,4.0053,3.86404,4.16086,4.08428,3.83877,4.05161,4.73723,4.08036,6.65561,7.02556,6.41076,4.65477
ENSMUSG00000036169,6.58238,6.72153,6.25365,5.81355,6.7454,5.2093,5.13195,6.31799,5.72143,5.45014,3.85235,4.8801,3.61935,3.57555
ENSMUSG00000031380,7.79063,7.92702,8.16496,7.86652,8.40278,7.17704,7.26753,8.00852,7.67721,7.7097,6.83986,5.87532,5.23435,5.00536
ENSMUSG00000002265,9.05747,8.96622,9.82995,9.24029,9.90778,8.73065,8.78481,9.66076,9.15997,8.66686,7.52286,7.64551,6.23617,6.60749
ENSMUSG00000021831,6.8605,6.94013,6.06265,6.69422,6.84232,6.62816,6.95606,6.78362,6.88667,6.83355,10.2492,8.64391,8.69047,8.85927
ENSMUSG00000028587,4.27675,4.55703,4.49845,4.15677,4.32348,5.38856,5.34027,4.70456,5.41271,5.28978,6.7324,6.72417,7.28634,7.47986
ENSMUSG00000053646,5.00932,5.42143,4.96954,5.15917,5.57684,6.07729,6.09605,6.19086,6.30448,5.71924,7.69738,7.65382,7.90625,8.40105
ENSMUSG00000056900,7.79476,6.82615,8.30475,5.75593,7.24533,6.36359,6.53253,8.07174,8.14648,5.9348,5.76978,5.97089,5.46794,5.59783
ENSMUSG00000042293,7.96127,8.30877,8.10118,8.2695,8.12932,8.07188,7.72459,7.43734,7.71234,8.0504,5.90811,5.81111,4.87928,5.94471
ENSMUSG00000026817,10.0056,9.4289,10.8918,6.97896,9.72684,8.86858,8.81092,10.0426,10.4536,8.17807,8.03048,9.25266,8.42762,8.12592
ENSMUSG00000030144,3.68917,4.47906,4.01332,4.50605,4.26195,5.0679,5.41546,4.32059,5.10485,4.38058,5.10864,6.2994,6.90831,6.10236
ENSMUSG00000034127,8.802,8.26446,9.0572,7.75001,8.91587,7.85051,7.54826,8.88946,8.54178,6.73694,7.85705,5.93864,9.29284,10.5531
ENSMUSG00000025747,3.42728,3.54945,3.14282,3.0933,3.90474,4.04508,4.52859,4.10813,4.41238,4.25958,6.03084,5.62096,6.22325,6.48505
ENSMUSG00000006345,8.08211,8.18306,6.79644,6.95769,7.31405,6.49,7.02694,6.67652,7.74919,7.15638,4.31968,5.5133,4.41776,7.12484
ENSMUSG00000020216,7.88224,7.40085,8.96635,5.72985,7.82523,6.85362,7.04837,7.78134,8.50663,6.20481,6.03665,6.55007,5.21722,5.77509
ENSMUSG00000032479,8.54317,8.03297,9.82537,6.44729,8.38941,7.71867,7.76261,9.02911,9.54788,6.4933,7.2489,7.78942,6.92336,6.57897
ENSMUSG00000067006,6.98786,7.01786,5.68905,5.80014,7.22008,7.50319,8.08907,8.13863,7.47301,8.19462,8.67576,9.24347,9.54751,9.24096
ENSMUSG00000063415,5.13602,4.96838,5.34004,5.44851,5.62878,5.56297,5.6907,5.14924,5.14294,6.44492,7.05623,7.21855,7.77232,6.79377
ENSMUSG00000028603,6.63024,6.7904,6.08752,6.13297,6.9485,5.9633,6.01977,5.9851,5.12562,7.60312,4.85015,4.12718,4.51194,4.43565
ENSMUSG00000040950,6.50989,7.08934,6.3785,7.81145,6.26357,6.95018,7.11775,6.51183,7.19333,7.50087,5.6541,5.5338,4.26368,4.14607
ENSMUSG00000049929,6.24339,6.07627,5.59363,5.71307,6.05665,5.70027,5.65313,6.33008,4.50421,5.1726,4.12469,3.56647,3.97306,3.66684
ENSMUSG00000056531,3.84903,3.87692,3.69573,3.41053,4.57655,4.37967,5.38194,5.41212,4.70436,4.08113,5.67848,6.16724,6.70613,6.46638
ENSMUSG00000032263,10.3746,10.5992,10.3724,10.5261,10.2982,10.4835,10.4749,9.88053,10.1381,10.4445,8.62168,8.42822,7.34217,7.69385
ENSMUSG00000035557,6.14464,6.63526,5.49694,6.16403,6.33512,6.27873,6.29737,6.30903,6.36616,6.76684,7.85207,9.5824,7.97199,7.59806
ENSMUSG00000002847,10.5818,10.7842,10.3599,11.142,10.55,10.4256,10.3668,10.4293,10.7114,10.2461,8.58298,8.85011,7.3631,8.11233
ENSMUSG00000021732,5.99968,6.38533,6.20337,7.47447,6.05968,6.50982,6.59573,6.46982,6.07882,6.86571,4.89645,4.17614,4.70897,3.94146
ENSMUSG00000024176,5.288,4.61805,3.69864,3.8309,3.52571,3.85765,3.68206,3.85651,4.02714,3.74797,6.77742,3.60033,6.98616,4.74339
ENSMUSG00000022057,3.28116,3.10926,3.29701,3.65091,3.39558,6.00516,4.82994,6.29464,4.89108,4.32656,3.93464,3.30358,3.35207,3.5433
ENSMUSG00000025498,7.27293,7.47827,6.34418,6.97928,7.18346,6.43236,6.97094,6.55094,7.59117,7.15986,8.26339,7.91068,7.11511,10.5873
ENSMUSG00000017723,9.10321,8.8838,8.45142,9.15454,8.82496,8.73415,9.39533,8.08597,9.03529,9.47072,7.69315,10.6688,9.90968,11.9012
ENSMUSG00000020589,7.71411,7.65557,7.34587,7.88474,7.69241,7.73224,7.35096,7.98898,7.00676,7.06081,5.48825,5.55229,4.87811,4.97013
ENSMUSG00000003031,4.24925,5.47299,6.36947,5.55694,5.56136,6.20665,6.65419,6.67634,6.1586,6.05333,8.16674,8.00091,7.0827,7.20376
ENSMUSG00000026639,6.88027,7.05495,6.56799,7.19611,7.36571,7.99772,8.07816,8.13645,8.17048,8.02087,7.74436,10.0981,10.3424,9.20356
ENSMUSG00000037169,5.40726,5.59718,3.70387,3.96724,4.71416,4.91789,5.31209,4.80669,4.87227,4.69652,6.36105,7.12313,7.81697,5.88503
ENSMUSG00000051910,7.33845,7.23292,8.08993,6.74058,7.16961,6.88428,6.99257,7.52757,7.7545,6.52971,7.43929,5.8436,4.74992,4.12292
ENSMUSG00000038663,8.05358,7.7631,8.88763,7.43076,8.03278,7.50197,7.62769,8.45669,8.78786,7.15712,6.14818,6.78721,5.57806,5.00055
ENSMUSG00000046402,9.99529,10.0704,9.24072,9.28577,10.2345,10.0869,9.78484,10.2382,10.4394,9.58422,12.0742,12.2064,12.0669,11.8823
ENSMUSG00000000901,5.52013,5.55117,7.42897,6.03746,6.57737,8.27388,6.23781,8.93978,5.91443,5.75284,5.37562,6.53627,6.22911,5.55412
ENSMUSG00000006445,6.30194,5.87877,5.84548,5.97179,5.96152,6.37023,6.37949,6.2394,6.43249,6.80855,7.98059,8.1175,8.65856,9.48363
